shot_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_prompt,negative_prompt,story_stage,stage_name,spatial_lock
MSB149,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB149.png. Panel MSB149, Clip 16 靠近电话亭, time 04:28. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 中近景. Beat: 书包边缘亮起. Visual focus: 浅绿色书包边缘被电话亭光勾出来，肩带一松一紧. Character focus: 小川/道具. Expression: 身份锚点稳定. Blocking and motion: 小步靠近. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB149.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB150,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB150.png. Panel MSB150, Clip 16 靠近电话亭, time 04:30. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 近景. Beat: 小川看听筒. Visual focus: 小川眼睛看向旧听筒，不看镜头，嘴唇半张. Character focus: 小川/电话. Expression: 被听筒吸住. Blocking and motion: 头微转. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB150.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB151,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB151.png. Panel MSB151, Clip 16 靠近电话亭, time 04:32. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 特写. Beat: 伸手又缩. Visual focus: 小川手伸向电话亭边缘又缩回一点，指尖颤. Character focus: 小川/道具. Expression: 犹豫. Blocking and motion: 伸手-停-缩. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB151.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB152,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB152.png. Panel MSB152, Clip 16 靠近电话亭, time 04:34. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 中景. Beat: 站到电话亭前. Visual focus: 小川站在电话亭前，小身体被暖光包住，背后仍是冷绿走廊. Character focus: 小川/电话亭. Expression: 无处可去后的安静. Blocking and motion: 停住. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB152.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB153,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB153.png. Panel MSB153, Clip 16 靠近电话亭, time 04:36. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 特写. Beat: 铃声压迫. Visual focus: 旧电话听筒轻微震动或铃声源头被强调，塑料旧化清楚. Character focus: 电话/道具. Expression: 无人物，铃声逼近. Blocking and motion: 固定特写. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB153.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB154,B05,16,靠近电话亭,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B05/WB2_PHONE_MSB154.png. Panel MSB154, Clip 16 靠近电话亭, time 04:38. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 中近景. Beat: 手准备拿起. Visual focus: 小川手悬在听筒旁，眼泪没落，呼吸压住. Character focus: 小川/电话. Expression: 决定不是勇敢，是被迫. Blocking and motion: 手悬停. Continuity anchors: 小川从左侧黑暗靠近，电话亭暖白光，红领巾、浅绿书包边缘，旧电话亭材质. Story stage: S6_CORRIDOR_PHONE_SHOCK / corridor phone shock. Character stage lock: Xiao Chuan enters the abandoned corridor and slows under the phone booth pull.. Wardrobe state: Carry over the escape dirt: wet gray on face, hands, bag strap and sleeves.. Emotion state: Shock, dissociation, listening, moving as if pulled by the ring.. Environment stage lock: Cold green corridor, long perspective, fluorescent flicker, warm white phone booth glow.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 主角变脸、现代电话亭、科幻屏幕、换服装、电话亭位置改变. Do not lose the escape dirt; do not return to arcade lighting or show modern phone hardware.",S6_CORRIDOR_PHONE_SHOCK,corridor phone shock,"Follow whitebox_renders_v2/B05/WB2_PHONE_MSB154.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB155,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,start_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB155.png. Panel MSB155, Clip 17 接起电话, time 04:40. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 特写. Beat: 听筒静止. Visual focus: 旧电话听筒安静挂着，暖白光照出塑料划痕. Character focus: 电话. Expression: 无人物，物件压力. Blocking and motion: fixed close-up. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB155.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB156,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB156.png. Panel MSB156, Clip 17 接起电话, time 04:41. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 特写. Beat: 手进入画面. Visual focus: 小川的小手从下方进入画面，指尖犹豫. Character focus: 小川/电话. Expression: 紧张. Blocking and motion: 手慢慢靠近. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB156.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB157,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB157.png. Panel MSB157, Clip 17 接起电话, time 04:42. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 极近景. Beat: 指尖碰到听筒. Visual focus: 指尖刚碰到旧听筒，手指发僵. Character focus: 小川/电话. Expression: 触碰恐惧. Blocking and motion: 微颤. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB157.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB158,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB158.png. Panel MSB158, Clip 17 接起电话, time 04:44. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 特写. Beat: 听筒离座. Visual focus: 听筒被轻轻拿起，底座弹起，电话线开始晃. Character focus: 电话/小川. Expression: 动作小但不可逆. Blocking and motion: 向上拿起. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB158.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB159,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB159.png. Panel MSB159, Clip 17 接起电话, time 04:45. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 近景. Beat: 电话线晃动. Visual focus: 旧电话线轻轻晃，形状像之后的像素线条. Character focus: 电话线. Expression: 无人物，转场预兆. Blocking and motion: 轻摆. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB159.png; preserve axis, scale, foreground/midground/background, and subject blocking."
