panel_id,batch,clip,clip_title,asset_type,priority,planned_path,zh_prompt,negative_prompt,continuity_check,story_stage,stage_name,character_stage_lock,wardrobe_state,environment_stage_lock,whitebox_reference_path
MSB020,B01,03,游戏厅入口,start_frame,A,micro_storyboard_panels/B01/MSB020_03_三兄弟入口剪影.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB020，段落 03《游戏厅入口》。景别：全景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：三兄弟入口剪影。画面焦点：三兄弟站在入口下方，室内低天花和两侧街机压住他们。人物焦点：三兄弟。表情要求：被空间吞进去的惊讶。姿态/运动路径：站位保持阿磊前、小川中、小满后。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 三兄弟 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「三兄弟入口剪影」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：三兄弟；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 三兄弟; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：三兄弟；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 三兄弟; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB020.png
MSB021,B01,03,游戏厅入口,storyboard,A,micro_storyboard_panels/B01/MSB021_03_阿磊先迈入.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB021，段落 03《游戏厅入口》。景别：中景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：阿磊先迈入。画面焦点：阿磊向前迈一步，肩膀故意撑开，小川和小满还在门口。人物焦点：阿磊。表情要求：装作熟悉，其实眼睛快速扫动。姿态/运动路径：向前一步后停。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 阿磊 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「阿磊先迈入」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：阿磊；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 阿磊; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：阿磊；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 阿磊; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB021.png
MSB022,B01,03,游戏厅入口,storyboard,A,micro_storyboard_panels/B01/MSB022_03_小川看屏幕.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB022，段落 03《游戏厅入口》。景别：中景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：小川看屏幕。画面焦点：小川侧脸被蓝绿屏幕光照亮，红领巾和书包边缘清楚。人物焦点：小川。表情要求：好奇压过害怕。姿态/运动路径：头部小幅转向街机。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「小川看屏幕」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：小川；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 小川; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：小川；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 小川; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB022.png
MSB023,B01,03,游戏厅入口,storyboard,B,micro_storyboard_panels/B01/MSB023_03_小满贴近.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB023，段落 03《游戏厅入口》。景别：中景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：小满贴近。画面焦点：小满靠近小川身后，只露半个身体，看向发光屏幕。人物焦点：小满。表情要求：迟疑，眨眼快。姿态/运动路径：抓衣角，跟半步。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小满 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「小满贴近」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：小满；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 小满; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：小满；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 小满; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB023.png
MSB024,B01,03,游戏厅入口,keyframe,A,micro_storyboard_panels/B01/MSB024_03_街机排布.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB024，段落 03《游戏厅入口》。景别：广角。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：街机排布。画面焦点：两排旧街机形成狭窄通道，远处有人影但不抢主体。人物焦点：环境。表情要求：压迫、热闹但脏旧。姿态/运动路径：slow dolly in。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 环境 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「街机排布」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：环境；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：环境；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB024.png
MSB025,B01,03,游戏厅入口,storyboard,B,micro_storyboard_panels/B01/MSB025_03_摇杆按钮前景.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB025，段落 03《游戏厅入口》。景别：特写。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：摇杆按钮前景。画面焦点：磨损摇杆、彩色按钮、硬币槽，孩子的手和旧机器比例对比。人物焦点：道具。表情要求：无表情，物件记忆。姿态/运动路径：固定近景。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 道具 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「摇杆按钮前景」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：道具；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 道具; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：道具；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 道具; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB025.png
MSB026,B01,03,游戏厅入口,storyboard,C,micro_storyboard_panels/B01/MSB026_03_烟雾和顶灯.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB026，段落 03《游戏厅入口》。景别：中远景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：烟雾和顶灯。画面焦点：昏暗顶灯、烟雾、墙上海报和老旧天花板形成密闭感。人物焦点：环境。表情要求：不安的兴奋。姿态/运动路径：只允许烟雾轻动。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 环境 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「烟雾和顶灯」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：环境；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：环境；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB026.png
MSB027,B01,03,游戏厅入口,storyboard,A,micro_storyboard_panels/B01/MSB027_03_三兄弟深入.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB027，段落 03《游戏厅入口》。景别：全景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：三兄弟深入。画面焦点：三人沿街机通道向里走，阿磊被机器吸引，小川跟着看，小满被拉着走。人物焦点：三兄弟。表情要求：兴奋、跟随、被动。姿态/运动路径：前进方向清楚。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 三兄弟 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「三兄弟深入」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：三兄弟；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 三兄弟; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：三兄弟；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 三兄弟; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB027.png
MSB028,B01,03,游戏厅入口,end_frame,A,micro_storyboard_panels/B01/MSB028_03_街霸机远处出现.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB028，段落 03《游戏厅入口》。景别：中远景。参考机位：CAM_ARCADE_01_ENTRANCE_WIDE。本张只画一个画面状态：街霸机远处出现。画面焦点：远处一台街头霸王机器的屏幕更亮，像目标点。人物焦点：环境/道具。表情要求：无人物表情，目标明确。姿态/运动路径：镜头停在机器方向。连续性锚点：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代电玩城、液晶屏、抓娃娃机、明亮商业空间、额外女生 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 环境/道具 可识别；确认 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 未漂移；确认只表达「街霸机远处出现」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：环境/道具；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境/道具; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,角色焦点：环境/道具；连续性：低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Character focus: 环境/道具; continuity: 低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘,低天花旧游戏机房、两侧街机、CRT 红蓝绿光、烟雾、脏塑料门帘 / Environment continuity lock,whitebox_renders_v2/B01/WB2_ARCADE_MSB028.png
MSB029,B02,04,找到街霸,keyframe,A,micro_storyboard_panels/B02/MSB029_04_街霸机正面.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB029，段落 04《找到街霸》。景别：中景。参考机位：CAM_ARCADE_02_STREET_FIGHTER_CABINET。本张只画一个画面状态：街霸机正面。画面焦点：街头霸王街机占画面中心，屏幕和操作台磨损清楚。人物焦点：街机。表情要求：无人物，机器作为冲突种子。姿态/运动路径：固定构图。连续性锚点：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代格斗游戏、哥哥和老大现实打斗、主角参与对战、多人混乱 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 街机 可识别；确认 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 未漂移；确认只表达「街霸机正面」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：街机；连续性：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Character focus: 街机; continuity: 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光,角色焦点：街机；连续性：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Character focus: 街机; continuity: 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光,街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Environment continuity lock,whitebox_renders_v2/B02/WB2_ARCADE_MSB029.png
MSB030,B02,04,找到街霸,storyboard,A,micro_storyboard_panels/B02/MSB030_04_阿磊抢到操作位.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB030，段落 04《找到街霸》。景别：中景。参考机位：CAM_ARCADE_02_STREET_FIGHTER_CABINET。本张只画一个画面状态：阿磊抢到操作位。画面焦点：阿磊站到操作位，手放在摇杆旁，下巴微扬。人物焦点：阿磊。表情要求：兴奋但故作淡定。姿态/运动路径：身体前倾，肩膀撑开。连续性锚点：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：现代格斗游戏、哥哥和老大现实打斗、主角参与对战、多人混乱 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 阿磊 可识别；确认 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 未漂移；确认只表达「阿磊抢到操作位」一个状态。,S1_ARCADE_PLAY,游戏厅游玩阶段 / Arcade play,角色焦点：阿磊；连续性：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Character focus: 阿磊; continuity: 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光,角色焦点：阿磊；连续性：街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Character focus: 阿磊; continuity: 街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光,街头霸王街机、磨损摇杆、哥哥站操作位、主角旁观、小弟弟躲后、CRT 光 / Environment continuity lock,whitebox_renders_v2/B02/WB2_ARCADE_MSB030.png
